'6:09:34.114 PM 3/25/2022,Pressure Build ,PASS PASS / 0.00432 / 0.19971,,,,,
'6:09:34.501 PM 3/25/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.4,,,,,
'6:09:38.116 PM 3/25/2022,Precool (C/min),PASS Minimum 6 / 15.4,,,,,
'6:10:01.916 PM 3/25/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:10:02.093 PM 3/25/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'6:20:17.297 PM 3/25/2022,HOME,PASS HOME / HOME,,,,,
'6:20:17.699 PM 3/25/2022,Scanner,PASS Connected / Connected,,,,,
'6:20:18.307 PM 3/25/2022,Remotes,PASS ID / Not Connected,,,,,
'6:20:18.364 PM 3/25/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:20:18.536 PM 3/25/2022,DAQ Modules,FAIL 6 / 5,,,,,
'6:20:18.883 PM 3/25/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - INCOMPLETE,,,,,
'6:24:42.769 PM 3/25/2022,HOME,PASS HOME / HOME,,,,,
'6:24:43.127 PM 3/25/2022,Scanner,PASS Connected / Connected,,,,,
'6:24:43.784 PM 3/25/2022,Remotes,PASS ID / Not Connected,,,,,
'6:24:43.870 PM 3/25/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:24:43.960 PM 3/25/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:24:44.310 PM 3/25/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:24:45.303 PM 3/25/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 16.5 inHg,,,,,
'6:24:45.885 PM 3/25/2022,Level Range (%),PASS 25 to 100 / 109,,,,,
'6:25:00.085 PM 3/25/2022,Vent,PASS PASS / -0.00001 / -0.00363,,,,,
'6:25:25.902 PM 3/25/2022,Pressure Build ,PASS PASS / 0.01380 / 0.24813,,,,,
'6:25:26.284 PM 3/25/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.2,,,,,
'6:25:29.687 PM 3/25/2022,Precool (C/min),PASS Minimum 6 / 16.9,,,,,
'6:25:52.285 PM 3/25/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:25:52.511 PM 3/25/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'6:35:33.448 PM 3/26/2022,HOME,PASS HOME / HOME,,,,,
'6:35:33.701 PM 3/26/2022,Scanner,PASS Connected / Connected,,,,,
'6:35:34.304 PM 3/26/2022,Remotes,PASS ID / Not Connected,,,,,
'6:35:34.361 PM 3/26/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:35:34.536 PM 3/26/2022,DAQ Modules,FAIL 6 / 5,,,,,
'6:35:34.882 PM 3/26/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - INCOMPLETE,,,,,
'6:37:20.450 PM 3/26/2022,HOME,PASS HOME / HOME,,,,,
'6:37:20.719 PM 3/26/2022,Scanner,PASS Connected / Connected,,,,,
'6:37:21.350 PM 3/26/2022,Remotes,PASS ID / Not Connected,,,,,
'6:37:21.434 PM 3/26/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:37:21.552 PM 3/26/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:37:21.880 PM 3/26/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:37:22.881 PM 3/26/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 19.9 inHg,,,,,
'6:37:23.485 PM 3/26/2022,Level Range (%),PASS 25 to 100 / 86,,,,,
'6:37:37.484 PM 3/26/2022,Vent,PASS PASS / -0.00004 / -0.00176,,,,,
'6:38:28.679 PM 3/26/2022,Pressure Build ,PASS PASS / 0.01143 / 0.14299,,,,,
'6:38:29.082 PM 3/26/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.6,,,,,
'6:38:32.881 PM 3/26/2022,Precool (C/min),PASS Minimum 6 / 20.3,,,,,
'6:38:52.680 PM 3/26/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:38:52.906 PM 3/26/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'5:05:43.460 PM 3/30/2022,HOME,PASS HOME / HOME,,,,,
'5:05:43.727 PM 3/30/2022,Scanner,PASS Connected / Connected,,,,,
'5:05:44.362 PM 3/30/2022,Remotes,PASS ID / Not Connected,,,,,
'5:05:44.443 PM 3/30/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:05:44.559 PM 3/30/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:05:44.917 PM 3/30/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:05:45.913 PM 3/30/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 16.6 inHg,,,,,
'5:05:46.489 PM 3/30/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'5:05:46.686 PM 3/30/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'6:08:55.953 PM 3/30/2022,HOME,PASS HOME / HOME,,,,,
'6:08:56.305 PM 3/30/2022,Scanner,PASS Connected / Connected,,,,,
'6:08:56.974 PM 3/30/2022,Remotes,PASS ID / Not Connected,,,,,
'6:08:57.052 PM 3/30/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:08:57.160 PM 3/30/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:08:57.511 PM 3/30/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:08:58.681 PM 3/30/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.8 inHg,,,,,
'6:08:59.283 PM 3/30/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'6:08:59.485 PM 3/30/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'6:50:22.456 PM 3/30/2022,HOME,PASS HOME / HOME,,,,,
'6:50:22.712 PM 3/30/2022,Scanner,PASS Connected / Connected,,,,,
'6:50:23.372 PM 3/30/2022,Remotes,PASS ID / Not Connected,,,,,
'6:50:23.454 PM 3/30/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:50:23.554 PM 3/30/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:50:23.886 PM 3/30/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:50:25.094 PM 3/30/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.8 inHg,,,,,
'6:50:25.683 PM 3/30/2022,Level Range (%),PASS 25 to 100 / 111,,,,,
'6:50:49.883 PM 3/30/2022,Vent,PASS PASS / -0.00020 / -0.00161,,,,,
'6:51:34.884 PM 3/30/2022,Pressure Build ,PASS PASS / 0.00365 / 0.16623,,,,,
'6:51:35.284 PM 3/30/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.0,,,,,
'6:51:38.698 PM 3/30/2022,Precool (C/min),PASS Minimum 6 / 16.3,,,,,
'6:52:04.916 PM 3/30/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:52:05.085 PM 3/30/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'8:07:51.462 PM 4/7/2022,HOME,PASS HOME / HOME,,,,,
'8:07:51.815 PM 4/7/2022,Scanner,PASS Connected / Connected,,,,,
'8:07:52.457 PM 4/7/2022,Remotes,PASS ID / Not Connected,,,,,
'8:07:52.540 PM 4/7/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:07:52.653 PM 4/7/2022,DAQ Modules,PASS 6 / 6,,,,,
'8:07:52.979 PM 4/7/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'8:07:53.983 PM 4/7/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.5 inHg,,,,,
'8:07:54.580 PM 4/7/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'8:07:54.780 PM 4/7/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'9:04:24.811 PM 4/7/2022,HOME,PASS HOME / HOME,,,,,
'9:04:25.213 PM 4/7/2022,Scanner,PASS Connected / Connected,,,,,
'9:04:25.843 PM 4/7/2022,Remotes,PASS ID / Not Connected,,,,,
'9:04:25.935 PM 4/7/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'9:04:26.052 PM 4/7/2022,DAQ Modules,PASS 6 / 6,,,,,
'9:04:26.377 PM 4/7/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'9:04:27.378 PM 4/7/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 17.1 inHg,,,,,
'9:04:27.984 PM 4/7/2022,Level Range (%),PASS 25 to 100 / 109,,,,,
'9:04:55.784 PM 4/7/2022,Vent,PASS PASS / -0.00022 / -0.00196,,,,,
'9:05:44.179 PM 4/7/2022,Pressure Build ,PASS PASS / 0.00622 / 0.15608,,,,,
'9:05:44.593 PM 4/7/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.4,,,,,
'9:05:47.799 PM 4/7/2022,Precool (C/min),PASS Minimum 6 / 17.9,,,,,
'9:06:12.180 PM 4/7/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'9:06:12.386 PM 4/7/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'4:38:04.446 PM 4/11/2022,HOME,PASS HOME / HOME,,,,,
'4:38:04.831 PM 4/11/2022,Scanner,PASS Connected / Connected,,,,,
'4:38:05.464 PM 4/11/2022,Remotes,PASS ID / Not Connected,,,,,
'4:38:05.548 PM 4/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'4:38:05.663 PM 4/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'4:38:06.013 PM 4/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'4:38:07.012 PM 4/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.4 inHg,,,,,
'4:38:07.590 PM 4/11/2022,Level Range (%),FAIL 25 to 100 / 17,,,,,
'4:38:07.788 PM 4/11/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'5:48:45.254 PM 4/11/2022,HOME,PASS HOME / HOME,,,,,
'5:48:45.608 PM 4/11/2022,Scanner,PASS Connected / Connected,,,,,
'5:48:46.205 PM 4/11/2022,Remotes,PASS ID / Not Connected,,,,,
'5:48:46.263 PM 4/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:48:46.440 PM 4/11/2022,DAQ Modules,FAIL 6 / 5,,,,,
'5:48:46.791 PM 4/11/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - INCOMPLETE,,,,,
'5:51:40.342 PM 4/11/2022,HOME,PASS HOME / HOME,,,,,
'5:51:40.603 PM 4/11/2022,Scanner,PASS Connected / Connected,,,,,
'5:51:41.171 PM 4/11/2022,Remotes,PASS ID / Not Connected,,,,,
'5:51:41.238 PM 4/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:51:41.283 PM 4/11/2022,DAQ Modules,FAIL 6 / 5,,,,,
'5:51:41.587 PM 4/11/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - INCOMPLETE,,,,,
'6:08:18.751 PM 4/11/2022,HOME,PASS HOME / HOME,,,,,
'6:08:19.029 PM 4/11/2022,Scanner,PASS Connected / Connected,,,,,
'6:08:19.676 PM 4/11/2022,Remotes,PASS ID / Not Connected,,,,,
'6:08:19.755 PM 4/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:08:19.860 PM 4/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:08:20.206 PM 4/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:08:21.387 PM 4/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.0 inHg,,,,,
'6:08:21.987 PM 4/11/2022,Level Range (%),PASS 25 to 100 / 110,,,,,
'6:08:42.407 PM 4/11/2022,Vent,PASS PASS / -0.00018 / -0.00105,,,,,
'6:09:24.606 PM 4/11/2022,Pressure Build ,PASS PASS / 0.00476 / 0.17742,,,,,
'6:09:25.007 PM 4/11/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.4,,,,,
'6:09:28.388 PM 4/11/2022,Precool (C/min),PASS Minimum 6 / 17.3,,,,,
'6:09:52.209 PM 4/11/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:09:52.405 PM 4/11/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'7:35:38.479 PM 5/10/2022,HOME,PASS HOME / HOME,,,,,
'7:35:38.815 PM 5/10/2022,Scanner,PASS Connected / Connected,,,,,
'7:35:39.464 PM 5/10/2022,Remotes,PASS ID / Not Connected,,,,,
'7:35:39.546 PM 5/10/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'7:35:39.661 PM 5/10/2022,DAQ Modules,PASS 6 / 6,,,,,
'7:35:40.010 PM 5/10/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'7:35:41.199 PM 5/10/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.4 inHg,,,,,
'7:35:41.791 PM 5/10/2022,Level Range (%),FAIL 25 to 100 / 0,,,,,
'7:35:41.987 PM 5/10/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'11:17:01.814 PM 5/10/2022,HOME,PASS HOME / HOME,,,,,
'11:17:02.218 PM 5/10/2022,Scanner,PASS Connected / Connected,,,,,
'11:17:02.890 PM 5/10/2022,Remotes,PASS ID / Not Connected,,,,,
'11:17:02.967 PM 5/10/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'11:17:03.060 PM 5/10/2022,DAQ Modules,PASS 6 / 6,,,,,
'11:17:03.407 PM 5/10/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'11:17:04.607 PM 5/10/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.1 inHg,,,,,
'11:17:05.187 PM 5/10/2022,Level Range (%),PASS 25 to 100 / 109,,,,,
'11:17:19.407 PM 5/10/2022,Vent,PASS PASS / 0.00001 / -0.00304,,,,,
'11:17:43.787 PM 5/10/2022,Pressure Build ,PASS PASS / 0.02855 / 0.24420,,,,,
'11:17:44.187 PM 5/10/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.5,,,,,
'11:17:47.590 PM 5/10/2022,Precool (C/min),PASS Minimum 6 / 16.8,,,,,
'11:18:07.388 PM 5/10/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'11:18:07.588 PM 5/10/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'8:27:58.468 PM 5/12/2022,HOME,PASS HOME / HOME,,,,,
'8:27:58.810 PM 5/12/2022,Scanner,PASS Connected / Connected,,,,,
'8:27:59.464 PM 5/12/2022,Remotes,PASS ID / Not Connected,,,,,
'8:27:59.551 PM 5/12/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:27:59.663 PM 5/12/2022,DAQ Modules,PASS 6 / 6,,,,,
'8:28:00.009 PM 5/12/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'8:28:01.187 PM 5/12/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.2 inHg,,,,,
'8:28:01.787 PM 5/12/2022,Level Range (%),PASS 25 to 100 / 61,,,,,
'8:28:15.987 PM 5/12/2022,Vent,PASS PASS / 0.00001 / -0.00293,,,,,
'8:29:41.803 PM 5/12/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'1:12:41.469 PM 5/13/2022,HOME,PASS HOME / HOME,,,,,
'1:12:41.828 PM 5/13/2022,Scanner,PASS Connected / Connected,,,,,
'1:12:42.450 PM 5/13/2022,Remotes,PASS ID / Not Connected,,,,,
'1:12:42.533 PM 5/13/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'1:12:42.663 PM 5/13/2022,DAQ Modules,PASS 6 / 6,,,,,
'1:12:42.988 PM 5/13/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'1:12:44.211 PM 5/13/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.1 inHg,,,,,
'1:12:44.792 PM 5/13/2022,Level Range (%),PASS 25 to 100 / 48,,,,,
'1:12:59.007 PM 5/13/2022,Vent,PASS PASS / -0.00002 / -0.00282,,,,,
'1:14:27.212 PM 5/13/2022,Pressure Build ,PASS PASS / 0.01897 / 0.05872,,,,,
'1:14:27.603 PM 5/13/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.2,,,,,
'1:14:32.012 PM 5/13/2022,Precool (C/min),PASS Minimum 6 / 11.4,,,,,
'1:14:51.802 PM 5/13/2022,Defrost (C/min),PASS Minimum 3 / 3.2,,,,,
'1:14:51.988 PM 5/13/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'2:00:18.263 PM 5/13/2022,HOME,PASS HOME / HOME,,,,,
'2:00:18.630 PM 5/13/2022,Scanner,PASS Connected / Connected,,,,,
'2:00:19.265 PM 5/13/2022,Remotes,PASS ID / Not Connected,,,,,
'2:00:19.349 PM 5/13/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'2:00:19.460 PM 5/13/2022,DAQ Modules,PASS 6 / 6,,,,,
'2:00:19.787 PM 5/13/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'2:00:21.012 PM 5/13/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.3 inHg,,,,,
'2:00:21.613 PM 5/13/2022,Level Range (%),PASS 25 to 100 / 111,,,,,
'2:00:44.587 PM 5/13/2022,Vent,PASS PASS / -0.00026 / -0.00134,,,,,
'2:01:29.186 PM 5/13/2022,Pressure Build ,PASS PASS / 0.00346 / 0.17135,,,,,
'2:01:29.607 PM 5/13/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.5,,,,,
'2:01:33.012 PM 5/13/2022,Precool (C/min),PASS Minimum 6 / 16.6,,,,,
'2:01:54.609 PM 5/13/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'2:01:54.786 PM 5/13/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'8:36:42.253 PM 5/16/2022,HOME,PASS HOME / HOME,,,,,
'8:36:42.609 PM 5/16/2022,Scanner,PASS Connected / Connected,,,,,
'8:36:43.208 PM 5/16/2022,Remotes,PASS ID / Not Connected,,,,,
'8:36:43.266 PM 5/16/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:36:43.435 PM 5/16/2022,DAQ Modules,FAIL 6 / 5,,,,,
'8:36:43.788 PM 5/16/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - INCOMPLETE,,,,,
'8:38:33.809 PM 5/16/2022,HOME,PASS HOME / HOME,,,,,
'8:38:34.212 PM 5/16/2022,Scanner,PASS Connected / Connected,,,,,
'8:38:34.864 PM 5/16/2022,Remotes,PASS ID / Not Connected,,,,,
'8:38:34.944 PM 5/16/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:38:35.054 PM 5/16/2022,DAQ Modules,PASS 6 / 6,,,,,
'8:38:35.387 PM 5/16/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'8:38:36.590 PM 5/16/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.3 inHg,,,,,
'8:38:37.188 PM 5/16/2022,Level Range (%),PASS 25 to 100 / 28,,,,,
'8:38:51.186 PM 5/16/2022,Vent,PASS PASS / 0.00001 / -0.00247,,,,,
'8:40:22.791 PM 5/16/2022,Pressure Build ,PASS PASS / 0.01669 / 0.04045,,,,,
'8:40:23.187 PM 5/16/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.0,,,,,
'8:40:27.207 PM 5/16/2022,Precool (C/min),PASS Minimum 6 / 13.0,,,,,
'8:40:47.610 PM 5/16/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'8:40:47.791 PM 5/16/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'9:30:54.728 PM 5/16/2022,HOME,PASS HOME / HOME,,,,,
'9:30:55.031 PM 5/16/2022,Scanner,PASS Connected / Connected,,,,,
'9:30:55.675 PM 5/16/2022,Remotes,PASS ID / Not Connected,,,,,
'9:30:55.752 PM 5/16/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'9:30:55.856 PM 5/16/2022,DAQ Modules,PASS 6 / 6,,,,,
'9:30:56.187 PM 5/16/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'9:30:57.388 PM 5/16/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.5 inHg,,,,,
'9:30:57.988 PM 5/16/2022,Level Range (%),PASS 25 to 100 / 25,,,,,
'9:31:12.044 PM 5/16/2022,Vent,PASS PASS / -0.00004 / -0.00172,,,,,
'9:32:03.987 PM 5/16/2022,Pressure Build ,PASS PASS / 0.02215 / 0.05094,,,,,
'9:32:04.386 PM 5/16/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.3,,,,,
'9:32:08.990 PM 5/16/2022,Precool (C/min),PASS Minimum 6 / 12.7,,,,,
'9:32:27.203 PM 5/16/2022,Defrost (C/min),PASS Minimum 3 / 3.2,,,,,
'9:32:27.404 PM 5/16/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'12:23:16.446 AM 5/17/2022,HOME,PASS HOME / HOME,,,,,
'12:23:16.818 AM 5/17/2022,Scanner,PASS Connected / Connected,,,,,
'12:23:17.472 AM 5/17/2022,Remotes,PASS ID / Not Connected,,,,,
'12:23:17.550 AM 5/17/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'12:23:17.665 AM 5/17/2022,DAQ Modules,PASS 6 / 6,,,,,
'12:23:17.987 AM 5/17/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'12:23:19.188 AM 5/17/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.4 inHg,,,,,
'12:23:19.789 AM 5/17/2022,Level Range (%),PASS 25 to 100 / 109,,,,,
'12:23:38.388 AM 5/17/2022,Vent,PASS PASS / -0.00017 / -0.00106,,,,,
'12:24:16.187 AM 5/17/2022,Pressure Build ,PASS PASS / 0.00408 / 0.18435,,,,,
'12:24:16.588 AM 5/17/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.4,,,,,
'12:24:19.791 AM 5/17/2022,Precool (C/min),PASS Minimum 6 / 19.6,,,,,
'12:24:39.207 AM 5/17/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'12:24:39.405 AM 5/17/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'12:39:02.872 PM 5/17/2022,HOME,PASS HOME / HOME,,,,,
'12:39:03.216 PM 5/17/2022,Scanner,PASS Connected / Connected,,,,,
'12:39:03.877 PM 5/17/2022,Remotes,PASS ID / Not Connected,,,,,
'12:39:03.955 PM 5/17/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'12:39:04.058 PM 5/17/2022,DAQ Modules,PASS 6 / 6,,,,,
'12:39:04.398 PM 5/17/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'12:39:05.589 PM 5/17/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.0 inHg,,,,,
'12:39:06.186 PM 5/17/2022,Level Range (%),PASS 25 to 100 / 102,,,,,
'12:39:20.384 PM 5/17/2022,Vent,PASS PASS / 0.00002 / -0.00502,,,,,
'12:40:42.385 PM 5/17/2022,Pressure Build ,PASS PASS / 0.00377 / 0.17420,,,,,
'12:40:42.801 PM 5/17/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.1,,,,,
'12:40:46.600 PM 5/17/2022,Precool (C/min),PASS Minimum 6 / 20.4,,,,,
'12:41:05.793 PM 5/17/2022,Defrost (C/min),PASS Minimum 3 / 3.1,,,,,
'12:41:05.986 PM 5/17/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'2:07:48.443 PM 5/17/2022,HOME,PASS HOME / HOME,,,,,
'2:07:48.818 PM 5/17/2022,Scanner,PASS Connected / Connected,,,,,
'2:07:49.472 PM 5/17/2022,Remotes,PASS ID / Not Connected,,,,,
'2:07:49.550 PM 5/17/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'2:07:49.659 PM 5/17/2022,DAQ Modules,PASS 6 / 6,,,,,
'2:07:49.987 PM 5/17/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'2:07:51.187 PM 5/17/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.8 inHg,,,,,
'2:07:51.790 PM 5/17/2022,Level Range (%),PASS 25 to 100 / 99,,,,,
'2:08:05.992 PM 5/17/2022,Vent,PASS PASS / -0.00001 / -0.00154,,,,,
'2:08:26.993 PM 5/17/2022,Pressure Build ,PASS PASS / 0.00930 / 0.20521,,,,,
'2:08:27.393 PM 5/17/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 21.9,,,,,
'2:08:31.791 PM 5/17/2022,Precool (C/min),PASS Minimum 6 / 13.9,,,,,
'2:08:51.795 PM 5/17/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'2:08:51.987 PM 5/17/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'6:15:14.746 PM 5/17/2022,HOME,PASS HOME / HOME,,,,,
'6:15:15.011 PM 5/17/2022,Scanner,PASS Connected / Connected,,,,,
'6:15:15.663 PM 5/17/2022,Remotes,PASS ID / Not Connected,,,,,
'6:15:15.743 PM 5/17/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:15:15.856 PM 5/17/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:15:16.208 PM 5/17/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:15:17.210 PM 5/17/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 16.5 inHg,,,,,
'6:15:17.788 PM 5/17/2022,Level Range (%),PASS 25 to 100 / 89,,,,,
'6:15:32.007 PM 5/17/2022,Vent,PASS PASS / 0.00004 / -0.00187,,,,,
'6:16:37.987 PM 5/17/2022,Pressure Build ,PASS PASS / 0.00844 / 0.14769,,,,,
'6:16:38.409 PM 5/17/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 21.9,,,,,
'6:16:42.610 PM 5/17/2022,Precool (C/min),PASS Minimum 6 / 19.3,,,,,
'6:17:05.388 PM 5/17/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'6:17:05.590 PM 5/17/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'5:35:53.757 PM 6/9/2022,HOME,PASS HOME / HOME,,,,,
'5:35:54.104 PM 6/9/2022,Scanner,PASS Connected / Connected,,,,,
'5:35:54.752 PM 6/9/2022,Remotes,PASS ID / Not Connected,,,,,
'5:35:54.833 PM 6/9/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:35:54.957 PM 6/9/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:35:55.297 PM 6/9/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:35:56.481 PM 6/9/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.2 inHg,,,,,
'5:35:57.106 PM 6/9/2022,Level Range (%),FAIL 25 to 100 / 0,,,,,
'5:35:57.303 PM 6/9/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
